id	name	brth_date	sex	mother_name
ID_007567	ROSIANA MEIRELES MENDES	1964-01-14	F	LEATRIZ BRITO MEIRELES
ID_002762	VAGUINO RESENDE FARIAS	1986-01-08	M	ROSIEIRE QUARESMA RESENDE
ID_001176	VALCRIDES DA CRUZ ESCOBAR	1997-07-09	M	MEIREANE DOS REIS DA CRUZ
ID_002136	CLACIANA OLIVEIRA RODRIGUES	1974-03-10	F	LOURINALDA BOTELHO OLIVEIRA
ID_000276	OSVALDA PINTO GONZAGA	1935-08-10	F	AUDEMIRA VIDAL PINTO
ID_004521	WALTEMIR SILVA ALMADA	1921-03-24	M	FRANCILANA MONTEIRO SILVA
ID_002726	CREUDIMAR FOGACA CUSTODIO GERALDES	1995-03-12	M	CARLIENE NOGUEIRA PINTO CUSTODIO
ID_009605	MARQUINHO JAQUES PERALTA	1997-06-19	M	ROSILEIDE CUSTODIO JAQUES
ID_004146	IMARIA CASTRO ANTUNES	1926-12-27	F	ESMERI VARGAS CASTRO
ID_004743	ISRAELLY ALEGRIA PIRES	2008-12-24	F	MARLINEIDE FOGACA ALEGRIA
ID_003860	ANN CASTRO MENDES	1922-01-14	M	VALCLEIDE OLIVEIRA CASTRO
ID_009402	WITINA MOREIRA VASCONCELOS	2006-09-01	F	ADEIUZA DOMINGUES MOREIRA
ID_004068	DULCECLEIA MAIA VIDAL COUTINHO	1911-03-25	F	SELESTINA ARAUJO SOUZA VIDAL
ID_007095	NATALIENE ESPINOSA SOUZA	1949-12-04	F	ADAMARA FARIAS ESPINOSA
ID_001119	EUDISON DA MOTA PERES	1949-05-18	M	SERLIANE ANTUNES DA MOTA
ID_008378	GENILMA MENEZES ALVIM GOIS	1988-12-20	F	KEICE FERNANDES ZAGALO ALVIM
ID_009388	DANGELA COUTINHO ZAGANELLI VIEIRA	1986-07-02	M	WEIDILA SOUZA LACERDA ZAGANELLI
ID_003029	EURISVANIA PINHEIRO RODRIGUES	1922-11-18	F	ZENILCA GODINHO PINHEIRO
ID_007960	OSNILDO LEIRIA DORNELES	2016-10-17	M	CLEUDI DAMASIO LEIRIA
ID_009859	FRANCIE CRESPO NOGUEIRA	1956-07-19	M	SIDIMARA PINHEIRO CRESPO
ID_003751	MARSIA MODESTO ZAGANELLI	1959-12-13	F	CLENILMA FURTADO MODESTO
ID_009634	WAGSON SOUZA PINTO	2016-03-04	M	GISZELE QUARTEIRA SOUZA
ID_005931	GEUVANI SOUZA GOMES	1937-09-25	M	ATAISA PADILHA SOUZA
ID_005591	INORI ASSUNCAO DIAS	1946-11-24	M	ODICE ARAUJO ASSUNCAO
ID_006707	VALDERICIA DA MOTA NOGUEIRA	1950-08-22	F	ALMERICE FREITAS DA MOTA
ID_009659	AIANE SOUSA SALGUEIRO	1976-09-26	F	ARICILDA IBRAHIM SOUSA
ID_004057	TCHARLLES DANTAS CARVALHO	1944-09-23	M	ISABETE DORNELES DANTAS
ID_006630	DORACE TEIXEIRA DA CONCEICAO	1944-03-04	F	RULIA BARROS TEIXEIRA
ID_002863	FLORICEA MODESTO SOOSA ZAGALO	2003-02-23	F	SILVELI FERRARI MAIA SOOSA
ID_006465	ORI COUTINHO DORNELES CAVALCANTI	2014-07-14	M	JOSIERICA ORNELAS MENDES DORNELES
ID_006526	FABIEL PARAISO QUARTEIRA	1982-09-17	M	VANUCELIA PARIS PARAISO
ID_001477	LUANILSON CAPELO MELLO	1949-11-02	M	IMAR DA MOTA CAPELO
ID_000307	DIORAN TEIXEIRA PEIXOTO	1946-01-14	M	GILNETE DRUMOND TEIXEIRA
ID_000901	DARLINDO ALEGRIA GENTIL	1960-09-07	M	LANUSSE PARAISO ALEGRIA
ID_000806	ORMELIA FERNANDES VELOSO	1933-04-02	F	MARINDA DA CONCEICAO FERNANDES
ID_007886	EDIONEI SILVA ILHA	1971-10-23	M	MARQUIT DRUMOND SILVA
ID_003719	DEUSELINDA GUEDES JESUS GUIMARAES	1969-10-12	F	INETE DA COSTA MESQUITA JESUS
ID_004623	ERASIO VASCONCELOS SALGUEIRO	1960-08-09	M	ORGINA MAGALHAES VASCONCELOS
ID_009116	DAIRCE TORRES NOVAES	2010-02-15	F	KELLIANY ARAGAO TORRES
ID_004304	GRACIARA PINHEIRO CAETANO	1982-04-02	F	DURCINEIDE SALES PINHEIRO
ID_008359	OROZINO ORNELAS ANDRADE AGOSTINHO	1929-04-05	M	JUSCENI APARICIO DOS REIS ANDRADE
ID_003239	LUCICARLOS MARINHO BELEM MUNIZ	1923-10-09	M	GOIAMAR ALVES SILVA BELEM
ID_009383	LAUDEANE BEIRAMAR SILVA	1928-06-15	F	BERNADINA RODRIGUES BEIRAMAR
ID_002099	DILCEU PIRES NOBREGA	1984-12-28	M	TABITA SILVA PIRES
ID_005310	FILOMENA OLIVEIRA ALMADA	1960-10-08	F	WANDERLINA CORDOBA OLIVEIRA
ID_000227	JAGUARE ANTUNES IBRAHIM	1929-11-18	M	CECILHA PEIXOTO ANTUNES
ID_007071	ANUNCIATA FERREIRA BARROS	1942-07-05	F	INAIZA SILVA FERREIRA
ID_001617	LUZENIR SALES MELLO MACIEL	1909-12-23	F	LEODIANE SOUSA PINHEIRO MELLO
ID_009326	DEONEIA ALVES CAETANO	1910-03-04	F	ALSIMONE GOULART ALVES
ID_002616	MELVIS CORTES SILVA	1957-09-24	M	DULCIVANIA DINIS CORTES
ID_007138	ALDAIRIS PINHEIRO	1928-08-22	F	FARAILDE MOREIRA PINHEIRO
ID_000298	CASEMIRO PORTELA MARTINS SILVA	1910-06-02	M	MEIREVALDA APOLINARIO RAMOS MARTINS
ID_001470	VOLGA TRINDADE CARDOSO SOUSA	1963-09-12	F	WIGINA FLORES PINHEIRO CARDOSO
ID_001493	ROSANUBIA PORTELA RIBEIRO	2001-04-24	F	GUSTAVINA SOUZA PORTELA
ID_000360	JONELMA ZAGANELLI TAVEIRA	1923-03-21	F	MARCILANI SOARES ZAGANELLI
ID_007722	NADIVA ARRUDA	1968-04-18	F	AMENA PINHEIRO ARRUDA
ID_005104	ODINEIA SOUZA SANCHES	1990-10-12	F	ADIANA BRITES SOUZA
ID_007569	MUNIRA MARINHO PINHEIRO	1970-06-18	F	ROSENARIA SOUSA MARINHO
ID_002006	NOADE SOUSA HIPOLITO	1912-10-16	F	VALDIRENI DA CRUZ SOUSA
ID_001894	DARCEU DA LUZ XISCO	1923-06-19	M	UANE AZAMBUJA DA LUZ
ID_000397	TACILIO MUNIZ NASCIMENTO OLIVEIRA	1985-01-01	M	JOANISE NOGUEIRA MODESTO NASCIMENTO
ID_002036	LIBNE SOUSA ZANETTE	1934-04-28	F	VALTERLINA DINIS SOUSA
ID_002768	ROSEMILSON AMORIM JAQUES EVANGELISTA	1903-01-26	M	ANATILDES OLIVEIRA DA MATA JAQUES
ID_007334	DEICIELE BARROS	2009-06-11	M	ODIRCE VARGAS BARROS
ID_000295	EDMARI ESCOBAR	2001-07-08	F	VANIELLY SOUZA ESCOBAR
ID_005308	GILMACI SILVA VIEIRA	1950-01-02	M	MARINARA MARQUES SILVA
ID_007500	DEVENTINO SOUSA OLIVEIRA	1917-05-28	M	BRIGITE BERNARDES SOUSA
ID_009754	CASIUS VIANA NOGUEIRA	1940-11-10	M	MONIQUE RAMIRES VIANA
ID_005603	MARIONILSON GUIMARAES CAMPOS	1963-12-06	M	DENIELLY MORAES GUIMARAES
ID_000881	MAURIN MOURA CUSTODIO	1992-08-22	M	VAGUINA GOUVEIA MOURA
ID_002635	ORIDE AGUIAR NOBREGA	1930-06-28	M	MONTSERRAT CURADO AGUIAR
ID_009705	GLAUCILANE QUEIROZ XIMENES	1947-12-11	F	ARACELLE CONCEICAO QUEIROZ
ID_007204	DJESSICA TEIXEIRA GONZAGA	1970-05-06	F	LIDEA SOARES TEIXEIRA
ID_003348	CLAUNICE SOUZA MOREIRA	2003-10-09	F	JAQUIELE LANCASTRE SOUZA
ID_009964	ZILDIANE CALIXTO CAETANO SOUSA	1966-05-24	F	LINDJANE MACIEL MENDES CAETANO
ID_002293	MAMEDE RODRIGUES RIBEIRO	1977-03-06	M	AMERIS PEIXOTO RODRIGUES
ID_006234	CHRISTEL LACERDA SOUSA VARELA	1904-07-26	F	AURENIVEA XISCO HERNANDES SOUSA
ID_007259	PERICLES FERRARI	1922-10-13	M	GENEBRA GARCIA FERRARI
ID_003204	CEMILTON APARICIO ALVES	1905-12-18	M	VERUZA CASTRO APARICIO
ID_006883	DUCIENE GALVAO NOGUEIRA	2014-10-10	F	JOCILEIDE SOUSA GALVAO
ID_007616	MIREA SALES MACHADO	2007-05-18	F	GABRIELI ROCHA SALES
ID_001918	CLAUDIMEIA SOUZA TORRES	1957-09-12	F	KAUANE FARIAS SOUZA
ID_009699	LUCIELLE NOGUEIRA GIL	1937-07-22	F	ERCELINA ESPINOSA NOGUEIRA
ID_001202	MARQUIA ARAUJO VILELA	2005-12-22	F	MAGDALENA ALVIM ARAUJO
ID_000169	EDVANILDE MONTEIRO SILVA	1964-05-19	F	IGRED INFANTE MONTEIRO
ID_002452	ZUMA SOUZA CASTRO	1970-10-27	F	UESLANE ANDRADE SOUZA
ID_005708	ROBERJANE TEIXEIRA PARAISO	1944-01-13	F	LMARIA ANTUNES TEIXEIRA
ID_008104	ESTEFESSON VIANA NOGUEIRA	1918-07-19	M	CLENILSE SOUZA VIANA
ID_002868	OANDA MELLO AMORIM	1958-11-28	F	INACIANE VILELA MELLA
ID_002690	CHERLES VIDAL DUARTE ZAGALO	1955-12-28	M	KIMILI ASSUNCAO SOUZA DUARTE
ID_001073	AGLAIDE GUTERRES MACIEL	1965-09-22	F	DJAMILA SOUSA GUTERRES
ID_000810	JOANDO PEIXOTO FLORES ZAGALO	1910-12-13	M	DALVANIRA RODRIGUES SALAZAR FLORES
ID_002239	CELMIR LANCASTRE	1977-04-23	M	LUCENILDE GERALDES LANCASTRE
ID_007539	ELISMEIRE SANCHES MORAES	1930-06-19	F	MAURICELIA MENDES SANCHES
ID_001207	ERIVETE BARRETO LIMA	1929-10-17	F	ELIVANDRA DA LUZ BARRETO
ID_005867	DILAILSON RAMIRES QUARESMA	1933-07-05	M	QUELLE CASTRO RAMIRES
ID_001836	LEOPERCIO TELES LIMA	1995-01-27	M	ERACI PARIS TELES
ID_009668	ANECLEIDE GENTIL ALENCASTRO	1948-11-17	F	ILONE CAMACHO GENTIL
ID_007608	TEOSVALDO SILVA MESQUITA	1973-03-05	M	INDALECIA GUIMARAES SILVA
ID_001136	ITAILANE CARDOSO PEIXOTO	1995-07-01	F	JOICENEIDE NOVAES CARDOSO
ID_005787	GERLANDI DAS NEVES BITTENCOURT	2014-07-03	F	ORNELINDA GONCALVES DAS NEVES
ID_000420	GILBERTI DA CRUZ GOULART	1918-09-05	M	ORMEZINA CORTES DA CRUZ
ID_007623	DUCIVANIA MENDES NOGUEIRA	1966-07-23	F	KELLEN SILVA MENDES
ID_001208	LAODELINO ZAGALO TEIXEIRA	1943-10-10	M	GENIVANDA FIGUEIROA ZAGALO
ID_002153	VERBENA SILVEIRA FERRARI	1944-05-08	F	BENARIA BEIRAMAR SILVEIRA
ID_009983	ITTALO INFANTE SOUZA	1992-02-03	M	ESMIRA JAQUES INFANTE
ID_001326	RANICLEIA MORGADO PORTO	2002-02-23	F	WALDICE CAVALCANTE MORGADO
ID_007603	MAUCIO TAVARES DA PAZ	2005-08-18	M	EDILUCE MESQUITA TAVARES
ID_005091	ISVAIR HERNANDES DAVILA	1926-09-08	M	YOHANE MESQUITA HERNANDES
ID_004702	MARIVANA RODRIGUES VARGAS	1947-09-22	F	RITAMAR VILELA RODRIGUES
ID_005096	NACOR MENDES DA ROSA	1983-02-28	M	FLAVINA MOREIRA MENDES
ID_002145	CLEBER LACERDA SILVEIRA	1979-04-11	F	VAITA GODINHO LACERDA
ID_005023	SANANDA CAMPOS ESPINOSA BELEM	1975-11-21	F	MARFISA GALVAO PEREIRA ESPINOSA
ID_003193	SOUZA NEVES ROCHA SILVA	1988-06-03	F	KEISSE IBRAHIM GASPAR ROCHA
ID_008987	GLEISON DIAS FERREIRA GONCALVES	1982-01-03	M	AZENILDES GARCIA NUNES FERREIRA
ID_000067	IVNI ALENCASTRO FRUTUOSO	1962-04-16	F	IUMARA BARBOSA ALENCASTRO
ID_004298	GELASIO SOUSA AGUIAR	2002-11-18	M	FRABCISCA ALEGRIA SOUSA
ID_007243	JOVENILTON AMORIM DAS NEVES	1989-04-18	M	JANQUIELI BOTELHO AMORIM
ID_006549	ALCIMERE ALVES PINHEIRO ALVES	1989-01-05	F	CANTILIA MENDES CALDEIRA PINHEIRO
ID_001599	RAMANDA OURIQUE GUTERRES JORDAO	1971-10-02	F	JURACEMA PADILHA GOMES GUTERRES
ID_007799	LUPIA NASCIMENTO IBRAHIM	1949-07-28	F	LUDMILE RODRIGUES NASCIMENTO
ID_001204	CLETO FIGUEIREDO RAMIRES	1948-06-10	M	EDEVANIA ORNELAS FIGUEIREDO
ID_003927	VANDIRLEI GIL VARGAS	2009-07-26	M	DEISIARA DIAS GIL
ID_007224	CHARLEI VIANA BONFIM TEIXEIRA	1977-09-09	M	DOMINIC BARROS RIBEIRO BONFIM
ID_003048	DAMASTOR SAMPAIO GARCIA	1927-05-09	M	TANIELMA COUTINHO SAMPAIO
ID_005644	ORDALITA VASQUES VASQUES	1930-01-06	F	NILDENICE DA MATA VASQUES
ID_008038	SANDSON GUEDES EVANGELISTA	2010-09-17	M	MAUREEN RIBEIRO GUEDES
ID_007331	OSCILENE GALVAO CARVALHO	1997-01-26	F	JUCERLEI SALAZAR GALVAO
ID_009297	DIVON SILVA FIGUEIREDO	1934-11-27	M	ISIDORIA NOBREGA SILVA
ID_006274	TAUFIK VELOSO GOMES	1901-01-24	M	PETRIA GONCALVES VELOSO
ID_001527	NORVALDO JAQUES XAVIER	1947-08-27	M	SELME PINTO JAQUES
ID_008659	ACELIO ALVES LEIRIA	1967-07-13	M	LINDAMEIRE BELCHIOR ALVES
ID_005726	SEDINEIA GUTERRES ALMADA	1952-02-07	F	ROSEDALVA SALGADO GUTERRES
ID_000964	LARIELI PINTO PERALTA	1912-07-20	F	SARIELE ALBUQUERQUE PINTO
ID_000489	EVERAL CARDOSO PEREIRA	1941-09-12	M	ALRIANE ASSIS CARDOSO
ID_005093	ELIDELSON HILARIO PINTO	1935-09-02	M	SIZINIA SAMPAIO HILARIO
ID_006556	VALCENIR LEIRIA TEIXEIRA	2017-07-17	M	ELIGEANE ALVIM LEIRIA
ID_002054	GENERO PORTELA AMORIM MEIRELES	1968-12-23	M	LUARLA AZAMBUJA CAETANO AMORIM
ID_009333	BAUER MACIEL QUARESMA	1954-08-04	M	ARICELMA SILVA MACIEL
ID_002648	ASTESIO MARTINS ZAGALO	2017-09-07	M	MELL ALMEIDA MARTINS
ID_008493	VALDERITO AGOSTINHO ZANETTE	2016-12-13	M	JOSENALVA PERALTA AGOSTINHO
ID_006471	PRIMAVERA GOMES FERRARI	1928-10-18	F	NAURIA RAMOS GOMES
ID_009520	TIOTINO DAMASIO GERALDES	1925-02-24	M	MECIA SANTOS DAMASIO
ID_007363	LUCINELDE BEIRAMAR CALIXTO	1982-08-14	F	DARFINI MARTINS BEIRAMAR
ID_006083	CAIRO RAMOS CAVALCANTE	1963-11-08	M	JOCINEIA GENTIL RAMOS
ID_005753	JAINE BARROS EVANGELISTA	1908-03-07	M	IRANIL SOUSA BARROS
ID_000401	JANDRIA GUIMARAES DA MATA	1908-09-21	F	CAMILES VASQUES GUIMARAES
ID_005350	NAJARIA PADILHA VILELA	1942-01-18	F	MAGDA DA CONCEICAO PADILHA
ID_000075	NIVEA FELIX SIQUEIRA DIAS	1988-08-01	F	ELIONICE SOUZA GUIMARAES SIQUEIRA
ID_005226	GLAUCIA CURADO REZENDE	1989-10-13	F	ROSEVANI MOURA CURADO
ID_001514	DARIENE OLIVEIRA SOUZA	1974-01-01	F	VANDERLEA SILVA OLIVEIRA
ID_007038	GILVADA MEIRELES CURADO	1908-06-26	F	PATRICIELE DIAS MEIRELES
ID_005307	GEARLES COUTINHO MARTINS	2019-03-28	M	COSTODIA REBELO COUTINHO
ID_002786	RAMONIA CAETANO SOUSA	1920-02-03	F	JONITA TELES CAETANO
ID_008188	DICEA SILVA VIEIRA CAMILO	2019-04-16	F	ROSIMEIRE GOMES MARQUES VIEIRA
ID_006748	SUANI NOGUEIRA CAMACHO DANTAS	1988-12-10	F	ONICE XIMENES GONCALVES CAMACHO
ID_005559	WISTER CARVALHO FELIX	1951-04-23	M	POLIENE JORDAO CARVALHO
ID_001474	EUCLAIR FOGACA DUARTE	1950-07-25	F	ITALINE PARAISO FOGACA
ID_003588	NEURIZETE ORNELAS CALIXTO	1940-07-08	F	TARCIANE BONFIM ORNELAS
ID_000642	WESLANE MENEZES ALVIM	1913-07-13	F	ERISNALDA RIBEIRO MENEZES
ID_001146	GUIOMARINA SILVA GODINHO	1979-06-09	F	ROFINA ILHA SILVA
ID_006829	VENILIA SALGUEIRO SANTOS	1962-10-26	F	GRETH GARCIA SALGUEIRO
ID_004494	MASILENE FREITAS CALDEIRA DA ROCHA	1996-02-23	M	DALDITE DAS NEVES TEIXEIRA CALDEIRA
ID_005407	ADEDINO MORGADO	1936-03-07	M	JUVENILDES PACHECO MORGADO
ID_001561	AREMILDO JESUS TAVEIRA PORTELA	1947-12-28	M	GABRIELLE CARVALHO SOUZA TAVEIRA
ID_008486	AVEMAR SOUZA CURADO	1944-03-20	M	VALDOMIRIA MENEZES SOUZA
ID_006072	JOSICLECIO MEDEIROS FIGUEIROA	1933-10-19	M	JOSANE DUARTE MEDEIROS
ID_008660	GENARA CAPELO OURIQUE	1902-06-25	F	ROSERLANE GOMES CAPELO
ID_002456	WIMERSON NOGUEIRA SIQUEIRA	2003-11-27	M	ELZIANE LACERDA NOGUEIRA
ID_002192	ARTENIS RIBEIRO DOS REIS	1966-01-09	M	EDVALDINA CALIXTO RIBEIRO
ID_006544	ITAERCIO DOMINGUES SOUZA	2012-04-04	M	CRICIELE SILVA DOMINGUES
ID_005223	KETNY GUEDES ARAUJO	1939-11-14	F	SIMONICA SOUSA GUEDES
ID_002985	DELDI ARAUJO OLIVEIRA RIBEIRO	1905-10-07	F	CLAUDEILDE BRITO FOGACA OLIVEIRA
ID_002252	JUPTER APARICIO DA ROCHA	2014-07-08	M	VADIRENE JESUS APARICIO
ID_005750	FLORISE FARIAS ALVES	2003-02-17	F	MAINEIDE ESTEVES FARIAS
ID_009714	ROSEMAURA MELO PAIVA	1983-10-06	F	IRNA MEDEIROS MELO
ID_005151	VILOMAR MOURA CORTE REAL	1956-09-01	M	INA MARQUES MOURA
ID_007028	DILCENE FOGACA SALES	1945-12-14	F	SAMANTH APOLINARIO FOGACA
ID_006396	MOANI AVILA PAIVA CAVALCANTE	1958-06-12	M	ANABELE MELO APOLINARIO PAIVA
ID_000721	CONCETA DA MATA NOGUEIRA	2009-02-22	F	AGRA XAVIER DA MATA
ID_001786	UALAS BARROS COUTINHO	1930-04-26	M	GLUCIA CARDOSO BARROS
ID_000719	CEMA CALDEIRA SILVA	2017-02-27	M	CIRLANDIA FELIX CALDEIRA
ID_000176	KENISSON FOGACA ESPINOSA	1976-05-20	M	POLLYANE SALGADO FOGACA
ID_006866	ELOIN ANDRADE SILVA	1949-03-03	M	GILSONEIDE LACERDA ANDRADE
ID_009932	DIVANA SOUZA CASTRO	1967-10-12	F	PERSILIANA BOAVENTURA SOUZA
ID_005716	ALDIFRAN FREITAS ANDRADE	1969-11-22	M	LUEDINA SALAZAR FREITAS
ID_001458	WESLANE DIAS SOUZA	1921-01-19	F	LEOCARDIA MODESTO DIAS
ID_001861	ERCIDIA CHAVES SOUZA	1931-07-19	F	TAFINI BAPTISTA CHAVES
ID_009004	NUANA EVANGELISTA DA MATA	1910-10-25	F	HILDEGAR MENDES EVANGELISTA
ID_007132	ZENIS NOVAIS CRESPO	1990-06-13	M	MAIA DA ROCHA NOVAIS
ID_001577	CLERECI BRITO LANCASTRE	1958-09-10	F	NATAIANA PACHECO BRITO
ID_002182	ARITUZA PERALTA APARICIO	1957-03-20	F	FLORIPA SALES PERALTA
ID_003401	UANDERSO DA MATA LEIRIA	1956-10-15	M	DELANEIDE MARINHO DA MATA
ID_005634	CLAUDJANE CAMPOS SOUZA	1938-07-12	F	BENITA ARAGAO CAMPOS
ID_003152	GEBALDO QUARTEIRA DOMINGUES	1990-03-19	M	JOSIVANDA INFANTE QUARTEIRA
ID_003215	TANDE XISCO ARRUDA	1914-10-07	M	DALMARIS RAMOS XISCO
ID_004831	VANTOIR MORAIS GOIS RODRIGUES	1906-04-19	M	ANAGELICA TELES CONCEICAO GOIS
ID_000232	CALILO BAPTISTA PIRES	1978-03-14	M	MITCHELLE MENDES BAPTISTA
ID_005060	ODISSEIA ANDRADE CALIXTO	2004-05-12	F	REGEA DA ROSA ANDRADE
ID_001046	MINALDA LACERDA	1990-05-24	F	KAREN TEIXEIRA LACERDA
ID_004693	FRANCIMARCIO HIPOLITO CARVALHO	1994-12-27	M	VANIS IBRAHIM HIPOLITO
ID_004628	NERILDE MOURA PEIXOTO	1980-03-10	F	JOCIVANDA PORTO MOURA
ID_009872	ERALMO ZAGANELLI CAMACHO RAMOS	1962-01-22	M	DONILDA SOUSA MOURA CAMACHO
ID_004775	HARDI CORDOBA ORNELAS	1900-04-28	M	SATI CALDEIRA CORDOBA
ID_006454	CRIZEUDA ESTEVES MENDES	1921-08-27	F	ADANIELA SILVA ESTEVES
ID_003060	JUSELI FERNANDES JESUS MORAIS	1937-09-07	F	LUZANEIDE CAMPOS SOUZA JESUS
ID_004735	VAIME GOMES VARGAS	1961-12-19	M	PATTY ZANETTE GOMES
ID_007676	LENOMAR JAQUES LACERDA DA COSTA	1959-02-02	M	ZAINA MAIA DA COSTA LACERDA
ID_007899	RAGUEL GUEDES GUTERRES	1901-10-02	M	SAVANA QUEIROZ GUEDES
ID_000971	JOEVA DA LUZ MODESTO	1960-01-01	F	ROSMARIA SOUSA DA LUZ
ID_007339	RAIMISSON ASSIS ILHA	1962-10-02	M	CLEIVANI NOVAIS ASSIS
ID_007652	IESUS PILAR	1918-10-06	M	DEISIANA PIRES PILAR
ID_002952	ECLECIO XAVIER	1973-09-27	M	VAITA FERNANDES XAVIER
ID_009959	CLEDIMILSON SILVEIRA PILAR	1963-10-28	M	NITIA PACHECO SILVEIRA
ID_009208	ADILEUZA DAVILA GOMES	1931-04-08	F	SATIE FRUTUOSO DAVILA
ID_004077	TEONILO OLIVEIRA FIGUEIROA	2013-12-03	M	LINDSEN BARROS OLIVEIRA
ID_008938	VALDIANE CRESPO SOUZA	1906-09-05	F	NARALINE PACHECO CRESPO
ID_001113	EDIRLANIA DAMASIO CAVALCANTI	1933-12-18	F	SIRLAINE QUARESMA DAMASIO
ID_005832	FRUTUOSO PORTO GOIS	1970-10-13	M	FRANCOASE SILVA PORTO
ID_008907	LURDEANE CUNHA PEIXOTO	2015-06-08	F	ELGITA FELIX CUNHA
ID_008617	WEMENSON GUTERRES GASPAR	1962-07-25	M	WALDA ALVES GUTERRES
ID_000517	MACKSON DA COSTA DA MOTA	1902-12-08	M	ANACI SILVA DA COSTA
ID_008283	RIDALTO MENDES NOVAIS	1992-08-07	M	ADELINI ARAUJO MENDES
ID_007859	TAKASHI RODRIGUES RAMIRES	1999-08-12	M	AMORITA FERNANDES RODRIGUES
ID_002645	SILVERLANDIO CONCEICAO MODESTO	2008-03-17	M	SUZIA CAETANO CONCEICAO
ID_000309	NAZIDIR ARAUJO	2017-07-07	F	LUNI GOUVEIA ARAUJO
ID_005526	EUNO GOUVEIA NOVAIS	1947-10-02	M	SUZIMEIRE PEIXOTO GOUVEIA
ID_007924	LUCLECIO MARINHO MORGADO	1977-11-27	M	ERILEUZA DA ROSA MARINHO
ID_006387	JAILANE LOPES PILAR	1904-07-02	F	AMAPOLA GOULART LOPES
ID_003824	LURIA AGUIAR MOURA	1983-09-23	F	JODELE SOUZA AGUIAR
ID_000818	NIVIAN MONTEIRO BAPTISTA	1935-11-27	F	ROSEMELI DA CUNHA MONTEIRO
ID_007056	DEODORIO MORAES TRINDADE	1929-05-24	M	EDIVANI REBELO MORAES
ID_008198	WESLIENE MESQUITA PINHEIRO	1908-03-15	F	ANECI BAPTISTA MESQUITA
ID_006386	WAISLAN GARCIA LESSA	1941-12-28	M	MAISSE BAPTISTA GARCIA
ID_007320	ENMILY CARVALHO CUNHA ESPINOSA	1965-05-06	F	RUBIELI ALVES ALVES CUNHA
ID_004433	CREONILDO FREITAS NASCIMENTO	1943-07-16	M	PATRICIA FREITAS FREITAS
ID_006578	JAIRON VEIGA GOMES	1909-01-25	M	VANEIA PINHEIRO VEIGA
ID_001531	OLEG SOUZA VIEIRA ALBUQUERQUE	1942-08-16	M	VALCIDIA JESUS CONCEICAO VIEIRA
ID_006152	STALEN BOAVENTURA MESQUITA	1902-08-26	F	SORLENE SOUSA BOAVENTURA
ID_001321	ADELOIR PORTO PORTELA	1926-09-27	M	DESIANA HIPOLITO PORTO
ID_005620	NAVANTINO DIAS JESUS	1964-01-10	M	KISSIA BAPTISTA DIAS
ID_005415	COSMERINDO BRITO DORNELES DUARTE	1986-07-19	M	ISMARINA ARAUJO CAMILO DORNELES
ID_003995	ERNIDIO CORTES BITTENCOURT ALVIM	1906-08-08	M	OVILDA ZAGANELLI FERREIRA BITTENCOURT
ID_000127	ELENILTON CAMPOS ZANETTE	1935-02-19	M	DAVILA DIAS CAMPOS
ID_002954	ROBERLANDO MESQUITA SAMPAIO	1931-04-27	M	WALDENIRA FOGACA MESQUITA
ID_004972	DENIVON ASSUNCAO	1942-01-04	M	AGNES SOUZA ASSUNCAO
ID_000172	GEORGINIA NUNES MENDES MORGADO	1957-08-16	F	HOSANA SALES ALBUQUERQUE MENDES
ID_003487	WILIAN SALGUEIRO BRITO	1980-01-25	M	ASSUMPCAO ZAGANELLI SALGUEIRO
ID_001891	ADEMILTO GOIS	1954-02-04	M	GENOVEFA BERNARDES GOIS
ID_001068	LUCINIA MACIEL DA PAZ	1929-12-07	F	ASSAKO SILVA MACIEL
ID_004176	LUCIRENI CUNHA CORTES	1901-02-01	F	MAZILDA FERRARI CUNHA
ID_009283	LINDERLANDIA SOUSA CAVALCANTE ALVES	1912-08-09	F	GLAUCE NOVAES PILAR CAVALCANTE
ID_002001	ITALINO MONTEIRO EVANGELISTA	1983-07-05	M	DRUSILA SOUZA MONTEIRO
ID_006369	DAVERSON FERNANDES MOURA	1945-05-26	M	TIVA PEREIRA FERNANDES
ID_000421	DECILIA CAMPOS MEDEIROS CUNHA	1940-07-23	F	EDENEIDE FOGACA FOGACA MEDEIROS
ID_004151	WISLAN SUBTIL ARAGAO	1902-12-07	M	JUCEREMA ARRUDA SUBTIL
ID_004363	LUCINEUMA MONTEIRO PIMENTA	2008-08-14	F	CLECILENE RESENDE MONTEIRO
ID_008222	ADELVINO CONCEICAO ESPINOSA	1914-10-28	M	KISSILA SALAZAR CONCEICAO
ID_003617	EDEMILSO MEIRELES PADILHA	1908-10-01	M	DEVANIR CAMILO MEIRELES
ID_005080	CELONI ORNELAS PADILHA	1948-02-02	M	EUDILANE GALVAO ORNELAS
ID_009962	JALMIRO SOUZA	1954-01-22	M	JANDEVAN XIMENES SOUZA
ID_007514	SILOANE PEIXOTO MELO	1955-08-13	F	CRISLEANE MOREIRA PEIXOTO
ID_006703	EDENIA GOMES CUNHA	1997-08-21	F	ALDEMARIA MOURA GOMES
ID_003745	EZAQUIAS PIMENTA TAVARES	1992-09-24	M	NADIMARA ALEGRIA PIMENTA
ID_006085	IREU GUIMARAES ALENCASTRO	1957-11-25	M	CLENISSE HERNANDES GUIMARAES
